Time,Queue 0,Queue 1,Queue 2,Queue 3,Queue Fin,Demand Queue,Machine 0 Busy,Machine 1 Busy,Machine 2 Busy,Machine 3 Busy,Machine 0 TimeRemaining,Machine 1 TimeRemaining,Machine 2 TimeRemaining,Machine 3 TimeRemaining,Action M0,Action M1,Action M2,Action M3
1073,80,3,1,1,24,82,1,0,1,1,14,0,9,1,False,False,False,False
1074,80,2,1,1,24,81,1,1,1,0,13,2,8,0,False,True,False,False
1075,80,2,1,0,24,81,1,1,1,1,12,1,7,2,False,False,False,True
1076,80,2,2,0,24,81,1,0,1,1,11,0,6,1,False,False,False,False
1077,80,1,2,0,24,80,1,1,1,0,10,2,5,0,False,True,False,False
1078,80,1,2,0,24,80,1,1,1,0,9,1,4,0,False,False,False,False
1079,80,1,3,0,24,80,1,0,1,0,8,0,3,0,False,False,False,False
1080,80,0,3,0,24,80,1,1,1,0,7,2,2,0,False,True,False,False
1081,80,0,3,0,24,80,1,1,1,0,6,1,1,0,False,False,False,False
1082,80,0,4,4,24,80,1,0,0,0,5,0,0,0,False,False,False,False
1083,80,0,0,3,24,80,1,0,1,1,4,0,16,2,False,False,True,True
1084,80,0,0,3,24,80,1,0,1,1,3,0,15,1,False,False,False,False
1085,80,0,0,3,24,79,1,0,1,0,2,0,14,0,False,False,False,False
1086,80,0,0,2,24,79,1,0,1,1,1,0,13,2,False,False,False,True
1087,80,4,0,2,24,79,0,0,1,1,0,0,12,1,False,False,False,False
1088,76,3,0,2,24,78,1,1,1,0,16,2,11,0,True,True,False,False
1089,76,3,0,1,24,78,1,1,1,1,15,1,10,2,False,False,False,True
1090,76,3,1,1,24,78,1,0,1,1,14,0,9,1,False,False,False,False
1091,76,2,1,1,24,77,1,1,1,0,13,2,8,0,False,True,False,False
1092,76,2,1,0,24,77,1,1,1,1,12,1,7,2,False,False,False,True
1093,76,2,2,0,24,77,1,0,1,1,11,0,6,1,False,False,False,False
1094,76,1,2,0,24,76,1,1,1,0,10,2,5,0,False,True,False,False
1095,76,1,2,0,24,76,1,1,1,0,9,1,4,0,False,False,False,False
1096,76,1,3,0,24,76,1,0,1,0,8,0,3,0,False,False,False,False
1097,76,0,3,0,24,76,1,1,1,0,7,2,2,0,False,True,False,False
1098,76,0,3,0,24,76,1,1,1,0,6,1,1,0,False,False,False,False
1099,76,0,4,4,24,76,1,0,0,0,5,0,0,0,False,False,False,False
1100,76,0,0,3,24,76,1,0,1,1,4,0,16,2,False,False,True,True
1101,76,0,0,3,24,76,1,0,1,1,3,0,15,1,False,False,False,False
1102,76,0,0,3,24,75,1,0,1,0,2,0,14,0,False,False,False,False
1103,76,0,0,2,24,75,1,0,1,1,1,0,13,2,False,False,False,True
1104,76,4,0,2,24,75,0,0,1,1,0,0,12,1,False,False,False,False
1105,72,3,0,2,24,74,1,1,1,0,16,2,11,0,True,True,False,False
1106,72,3,0,1,24,74,1,1,1,1,15,1,10,2,False,False,False,True
1107,72,3,1,1,24,74,1,0,1,1,14,0,9,1,False,False,False,False
1108,72,2,1,1,24,73,1,1,1,0,13,2,8,0,False,True,False,False
1109,72,2,1,0,24,73,1,1,1,1,12,1,7,2,False,False,False,True
1110,72,2,2,0,24,73,1,0,1,1,11,0,6,1,False,False,False,False
1111,72,1,2,0,24,72,1,1,1,0,10,2,5,0,False,True,False,False
1112,72,1,2,0,24,72,1,1,1,0,9,1,4,0,False,False,False,False
1113,72,1,3,0,24,72,1,0,1,0,8,0,3,0,False,False,False,False
1114,72,0,3,0,24,72,1,1,1,0,7,2,2,0,False,True,False,False
1115,72,0,3,0,24,72,1,1,1,0,6,1,1,0,False,False,False,False
1116,72,0,4,4,24,72,1,0,0,0,5,0,0,0,False,False,False,False
1117,72,0,0,3,24,72,1,0,1,1,4,0,16,2,False,False,True,True
1118,72,0,0,3,24,72,1,0,1,1,3,0,15,1,False,False,False,False
1119,72,0,0,3,24,71,1,0,1,0,2,0,14,0,False,False,False,False
1120,72,0,0,2,24,71,1,0,1,1,1,0,13,2,False,False,False,True
1121,72,4,0,2,24,71,0,0,1,1,0,0,12,1,False,False,False,False
1122,68,3,0,2,24,70,1,1,1,0,16,2,11,0,True,True,False,False
1123,68,3,0,1,24,70,1,1,1,1,15,1,10,2,False,False,False,True
1124,68,3,1,1,24,70,1,0,1,1,14,0,9,1,False,False,False,False
1125,68,2,1,1,24,69,1,1,1,0,13,2,8,0,False,True,False,False
1126,68,2,1,0,24,69,1,1,1,1,12,1,7,2,False,False,False,True
1127,68,2,2,0,24,69,1,0,1,1,11,0,6,1,False,False,False,False
1128,68,1,2,0,24,68,1,1,1,0,10,2,5,0,False,True,False,False
1129,68,1,2,0,24,68,1,1,1,0,9,1,4,0,False,False,False,False
1130,68,1,3,0,24,68,1,0,1,0,8,0,3,0,False,False,False,False
1131,68,0,3,0,24,68,1,1,1,0,7,2,2,0,False,True,False,False
1132,68,0,3,0,24,68,1,1,1,0,6,1,1,0,False,False,False,False
1133,68,0,4,4,24,68,1,0,0,0,5,0,0,0,False,False,False,False
1134,68,0,0,3,24,68,1,0,1,1,4,0,16,2,False,False,True,True
1135,68,0,0,3,24,68,1,0,1,1,3,0,15,1,False,False,False,False
1136,68,0,0,3,24,67,1,0,1,0,2,0,14,0,False,False,False,False
1137,68,0,0,2,24,67,1,0,1,1,1,0,13,2,False,False,False,True
1138,68,4,0,2,24,67,0,0,1,1,0,0,12,1,False,False,False,False
1139,64,3,0,2,24,66,1,1,1,0,16,2,11,0,True,True,False,False
1140,64,3,0,1,24,66,1,1,1,1,15,1,10,2,False,False,False,True
1141,64,3,1,1,24,66,1,0,1,1,14,0,9,1,False,False,False,False
1142,64,2,1,1,24,65,1,1,1,0,13,2,8,0,False,True,False,False
1143,64,2,1,0,24,65,1,1,1,1,12,1,7,2,False,False,False,True
1144,64,2,2,0,24,65,1,0,1,1,11,0,6,1,False,False,False,False
1145,64,1,2,0,24,64,1,1,1,0,10,2,5,0,False,True,False,False
1146,64,1,2,0,24,64,1,1,1,0,9,1,4,0,False,False,False,False
1147,64,1,3,0,24,64,1,0,1,0,8,0,3,0,False,False,False,False
1148,64,0,3,0,24,64,1,1,1,0,7,2,2,0,False,True,False,False
1149,64,0,3,0,24,64,1,1,1,0,6,1,1,0,False,False,False,False
1150,64,0,4,4,24,64,1,0,0,0,5,0,0,0,False,False,False,False
1151,64,0,0,3,24,64,1,0,1,1,4,0,16,2,False,False,True,True
1152,64,0,0,3,24,64,1,0,1,1,3,0,15,1,False,False,False,False
1153,64,0,0,3,24,63,1,0,1,0,2,0,14,0,False,False,False,False
1154,64,0,0,2,24,63,1,0,1,1,1,0,13,2,False,False,False,True
1155,64,4,0,2,24,63,0,0,1,1,0,0,12,1,False,False,False,False
1156,60,3,0,2,24,62,1,1,1,0,16,2,11,0,True,True,False,False
1157,60,3,0,1,24,62,1,1,1,1,15,1,10,2,False,False,False,True
1158,60,3,1,1,24,62,1,0,1,1,14,0,9,1,False,False,False,False
1159,60,2,1,1,24,61,1,1,1,0,13,2,8,0,False,True,False,False
1160,60,2,1,0,24,61,1,1,1,1,12,1,7,2,False,False,False,True
1161,60,2,2,0,24,61,1,0,1,1,11,0,6,1,False,False,False,False
1162,60,1,2,0,24,60,1,1,1,0,10,2,5,0,False,True,False,False
1163,60,1,2,0,24,60,1,1,1,0,9,1,4,0,False,False,False,False
1164,60,1,3,0,24,60,1,0,1,0,8,0,3,0,False,False,False,False
1165,60,0,3,0,24,60,1,1,1,0,7,2,2,0,False,True,False,False
1166,60,0,3,0,24,60,1,1,1,0,6,1,1,0,False,False,False,False
1167,60,0,4,4,24,60,1,0,0,0,5,0,0,0,False,False,False,False
1168,60,0,0,3,24,60,1,0,1,1,4,0,16,2,False,False,True,True
1169,60,0,0,3,24,60,1,0,1,1,3,0,15,1,False,False,False,False
1170,60,0,0,3,24,59,1,0,1,0,2,0,14,0,False,False,False,False
1171,60,0,0,2,24,59,1,0,1,1,1,0,13,2,False,False,False,True
1172,60,4,0,2,24,59,0,0,1,1,0,0,12,1,False,False,False,False
1173,56,3,0,2,24,58,1,1,1,0,16,2,11,0,True,True,False,False
1174,56,3,0,1,24,58,1,1,1,1,15,1,10,2,False,False,False,True
1175,56,3,1,1,24,58,1,0,1,1,14,0,9,1,False,False,False,False
1176,56,2,1,1,24,57,1,1,1,0,13,2,8,0,False,True,False,False
1177,56,2,1,0,24,57,1,1,1,1,12,1,7,2,False,False,False,True
1178,56,2,2,0,24,57,1,0,1,1,11,0,6,1,False,False,False,False
1179,56,1,2,0,24,56,1,1,1,0,10,2,5,0,False,True,False,False
1180,56,1,2,0,24,56,1,1,1,0,9,1,4,0,False,False,False,False
1181,56,1,3,0,24,56,1,0,1,0,8,0,3,0,False,False,False,False
1182,56,0,3,0,24,56,1,1,1,0,7,2,2,0,False,True,False,False
1183,56,0,3,0,24,56,1,1,1,0,6,1,1,0,False,False,False,False
1184,56,0,4,4,24,56,1,0,0,0,5,0,0,0,False,False,False,False
1185,56,0,0,3,24,56,1,0,1,1,4,0,16,2,False,False,True,True
1186,56,0,0,3,24,56,1,0,1,1,3,0,15,1,False,False,False,False
1187,56,0,0,3,24,55,1,0,1,0,2,0,14,0,False,False,False,False
1188,56,0,0,2,24,55,1,0,1,1,1,0,13,2,False,False,False,True
1189,56,4,0,2,24,55,0,0,1,1,0,0,12,1,False,False,False,False
1190,52,3,0,2,24,54,1,1,1,0,16,2,11,0,True,True,False,False
1191,52,3,0,1,24,54,1,1,1,1,15,1,10,2,False,False,False,True
1192,52,3,1,1,24,54,1,0,1,1,14,0,9,1,False,False,False,False
1193,52,2,1,1,24,53,1,1,1,0,13,2,8,0,False,True,False,False
1194,52,2,1,0,24,53,1,1,1,1,12,1,7,2,False,False,False,True
1195,52,2,2,0,24,53,1,0,1,1,11,0,6,1,False,False,False,False
1196,52,1,2,0,24,52,1,1,1,0,10,2,5,0,False,True,False,False
1197,52,1,2,0,24,52,1,1,1,0,9,1,4,0,False,False,False,False
1198,52,1,3,0,24,52,1,0,1,0,8,0,3,0,False,False,False,False
1199,52,0,3,0,24,52,1,1,1,0,7,2,2,0,False,True,False,False
1200,52,0,3,0,24,52,1,1,1,0,6,1,1,0,False,False,False,False
1201,52,0,4,4,24,52,1,0,0,0,5,0,0,0,False,False,False,False
1202,52,0,0,3,24,52,1,0,1,1,4,0,16,2,False,False,True,True
1203,52,0,0,3,24,52,1,0,1,1,3,0,15,1,False,False,False,False
1204,52,0,0,3,24,51,1,0,1,0,2,0,14,0,False,False,False,False
1205,52,0,0,2,24,51,1,0,1,1,1,0,13,2,False,False,False,True
1206,52,4,0,2,24,51,0,0,1,1,0,0,12,1,False,False,False,False
1207,48,3,0,2,24,50,1,1,1,0,16,2,11,0,True,True,False,False
1208,48,3,0,1,24,50,1,1,1,1,15,1,10,2,False,False,False,True
1209,48,3,1,1,24,50,1,0,1,1,14,0,9,1,False,False,False,False
1210,48,2,1,1,24,49,1,1,1,0,13,2,8,0,False,True,False,False
1211,48,2,1,0,24,49,1,1,1,1,12,1,7,2,False,False,False,True
1212,48,2,2,0,24,49,1,0,1,1,11,0,6,1,False,False,False,False
1213,48,1,2,0,24,48,1,1,1,0,10,2,5,0,False,True,False,False
1214,48,1,2,0,24,48,1,1,1,0,9,1,4,0,False,False,False,False
1215,48,1,3,0,24,48,1,0,1,0,8,0,3,0,False,False,False,False
1216,48,0,3,0,24,48,1,1,1,0,7,2,2,0,False,True,False,False
1217,48,0,3,0,24,48,1,1,1,0,6,1,1,0,False,False,False,False
1218,48,0,4,4,24,48,1,0,0,0,5,0,0,0,False,False,False,False
1219,48,0,0,3,24,48,1,0,1,1,4,0,16,2,False,False,True,True
1220,48,0,0,3,24,48,1,0,1,1,3,0,15,1,False,False,False,False
1221,48,0,0,3,24,47,1,0,1,0,2,0,14,0,False,False,False,False
1222,48,0,0,2,24,47,1,0,1,1,1,0,13,2,False,False,False,True
1223,48,4,0,2,24,47,0,0,1,1,0,0,12,1,False,False,False,False
1224,44,3,0,2,24,46,1,1,1,0,16,2,11,0,True,True,False,False
1225,44,3,0,1,24,46,1,1,1,1,15,1,10,2,False,False,False,True
1226,44,3,1,1,24,46,1,0,1,1,14,0,9,1,False,False,False,False
1227,44,2,1,1,24,45,1,1,1,0,13,2,8,0,False,True,False,False
1228,44,2,1,0,24,45,1,1,1,1,12,1,7,2,False,False,False,True
1229,44,2,2,0,24,45,1,0,1,1,11,0,6,1,False,False,False,False
1230,44,1,2,0,24,44,1,1,1,0,10,2,5,0,False,True,False,False
1231,44,1,2,0,24,44,1,1,1,0,9,1,4,0,False,False,False,False
1232,44,1,3,0,24,44,1,0,1,0,8,0,3,0,False,False,False,False
1233,44,0,3,0,24,44,1,1,1,0,7,2,2,0,False,True,False,False
1234,44,0,3,0,24,44,1,1,1,0,6,1,1,0,False,False,False,False
1235,44,0,4,4,24,44,1,0,0,0,5,0,0,0,False,False,False,False
1236,44,0,0,3,24,44,1,0,1,1,4,0,16,2,False,False,True,True
1237,44,0,0,3,24,44,1,0,1,1,3,0,15,1,False,False,False,False
1238,44,0,0,3,24,43,1,0,1,0,2,0,14,0,False,False,False,False
1239,44,0,0,2,24,43,1,0,1,1,1,0,13,2,False,False,False,True
1240,44,4,0,2,24,43,0,0,1,1,0,0,12,1,False,False,False,False
1241,40,3,0,2,24,42,1,1,1,0,16,2,11,0,True,True,False,False
1242,40,3,0,1,24,42,1,1,1,1,15,1,10,2,False,False,False,True
1243,40,3,1,1,24,42,1,0,1,1,14,0,9,1,False,False,False,False
1244,40,2,1,1,24,41,1,1,1,0,13,2,8,0,False,True,False,False
1245,40,2,1,0,24,41,1,1,1,1,12,1,7,2,False,False,False,True
1246,40,2,2,0,24,41,1,0,1,1,11,0,6,1,False,False,False,False
1247,40,1,2,0,24,40,1,1,1,0,10,2,5,0,False,True,False,False
1248,40,1,2,0,24,40,1,1,1,0,9,1,4,0,False,False,False,False
1249,40,1,3,0,24,40,1,0,1,0,8,0,3,0,False,False,False,False
1250,40,0,3,0,24,40,1,1,1,0,7,2,2,0,False,True,False,False
1251,40,0,3,0,24,40,1,1,1,0,6,1,1,0,False,False,False,False
1252,40,0,4,4,24,40,1,0,0,0,5,0,0,0,False,False,False,False
1253,40,0,0,3,24,40,1,0,1,1,4,0,16,2,False,False,True,True
1254,40,0,0,3,24,40,1,0,1,1,3,0,15,1,False,False,False,False
1255,40,0,0,3,24,39,1,0,1,0,2,0,14,0,False,False,False,False
1256,40,0,0,2,24,39,1,0,1,1,1,0,13,2,False,False,False,True
1257,40,4,0,2,24,39,0,0,1,1,0,0,12,1,False,False,False,False
1258,36,3,0,2,24,38,1,1,1,0,16,2,11,0,True,True,False,False
1259,36,3,0,1,24,38,1,1,1,1,15,1,10,2,False,False,False,True
1260,36,3,1,1,24,38,1,0,1,1,14,0,9,1,False,False,False,False
1261,36,2,1,1,24,37,1,1,1,0,13,2,8,0,False,True,False,False
1262,36,2,1,0,24,37,1,1,1,1,12,1,7,2,False,False,False,True
1263,36,2,2,0,24,37,1,0,1,1,11,0,6,1,False,False,False,False
1264,36,1,2,0,24,36,1,1,1,0,10,2,5,0,False,True,False,False
1265,36,1,2,0,24,36,1,1,1,0,9,1,4,0,False,False,False,False
1266,36,1,3,0,24,36,1,0,1,0,8,0,3,0,False,False,False,False
1267,36,0,3,0,24,36,1,1,1,0,7,2,2,0,False,True,False,False
1268,36,0,3,0,24,36,1,1,1,0,6,1,1,0,False,False,False,False
1269,36,0,4,4,24,36,1,0,0,0,5,0,0,0,False,False,False,False
1270,36,0,0,3,24,36,1,0,1,1,4,0,16,2,False,False,True,True
1271,36,0,0,3,24,36,1,0,1,1,3,0,15,1,False,False,False,False
1272,36,0,0,3,24,35,1,0,1,0,2,0,14,0,False,False,False,False
1273,36,0,0,2,24,35,1,0,1,1,1,0,13,2,False,False,False,True
1274,36,4,0,2,24,35,0,0,1,1,0,0,12,1,False,False,False,False
1275,32,3,0,2,24,34,1,1,1,0,16,2,11,0,True,True,False,False
1276,32,3,0,1,24,34,1,1,1,1,15,1,10,2,False,False,False,True
1277,32,3,1,1,24,34,1,0,1,1,14,0,9,1,False,False,False,False
1278,32,2,1,1,24,33,1,1,1,0,13,2,8,0,False,True,False,False
1279,32,2,1,0,24,33,1,1,1,1,12,1,7,2,False,False,False,True
1280,32,2,2,0,24,33,1,0,1,1,11,0,6,1,False,False,False,False
1281,32,1,2,0,24,32,1,1,1,0,10,2,5,0,False,True,False,False
1282,32,1,2,0,24,32,1,1,1,0,9,1,4,0,False,False,False,False
1283,32,1,3,0,24,32,1,0,1,0,8,0,3,0,False,False,False,False
1284,32,0,3,0,24,32,1,1,1,0,7,2,2,0,False,True,False,False
1285,32,0,3,0,24,32,1,1,1,0,6,1,1,0,False,False,False,False
1286,32,0,4,4,24,32,1,0,0,0,5,0,0,0,False,False,False,False
1287,32,0,0,3,24,32,1,0,1,1,4,0,16,2,False,False,True,True
1288,32,0,0,3,24,32,1,0,1,1,3,0,15,1,False,False,False,False
1289,32,0,0,3,24,31,1,0,1,0,2,0,14,0,False,False,False,False
1290,32,0,0,2,24,31,1,0,1,1,1,0,13,2,False,False,False,True
1291,32,4,0,2,24,31,0,0,1,1,0,0,12,1,False,False,False,False
1292,28,3,0,2,24,30,1,1,1,0,16,2,11,0,True,True,False,False
1293,28,3,0,1,24,30,1,1,1,1,15,1,10,2,False,False,False,True
1294,28,3,1,1,24,30,1,0,1,1,14,0,9,1,False,False,False,False
1295,28,2,1,1,24,29,1,1,1,0,13,2,8,0,False,True,False,False
1296,28,2,1,0,24,29,1,1,1,1,12,1,7,2,False,False,False,True
1297,28,2,2,0,24,29,1,0,1,1,11,0,6,1,False,False,False,False
1298,28,1,2,0,24,28,1,1,1,0,10,2,5,0,False,True,False,False
1299,28,1,2,0,24,28,1,1,1,0,9,1,4,0,False,False,False,False
1300,28,1,3,0,24,28,1,0,1,0,8,0,3,0,False,False,False,False
1301,28,0,3,0,24,28,1,1,1,0,7,2,2,0,False,True,False,False
1302,28,0,3,0,24,28,1,1,1,0,6,1,1,0,False,False,False,False
1303,28,0,4,4,24,28,1,0,0,0,5,0,0,0,False,False,False,False
1304,28,0,0,3,24,28,1,0,1,1,4,0,16,2,False,False,True,True
1305,28,0,0,3,24,28,1,0,1,1,3,0,15,1,False,False,False,False
1306,28,0,0,3,24,27,1,0,1,0,2,0,14,0,False,False,False,False
1307,28,0,0,2,24,27,1,0,1,1,1,0,13,2,False,False,False,True
1308,28,4,0,2,24,27,0,0,1,1,0,0,12,1,False,False,False,False
1309,24,3,0,2,24,26,1,1,1,0,16,2,11,0,True,True,False,False
1310,24,3,0,1,24,26,1,1,1,1,15,1,10,2,False,False,False,True
1311,24,3,1,1,24,26,1,0,1,1,14,0,9,1,False,False,False,False
1312,24,2,1,1,24,25,1,1,1,0,13,2,8,0,False,True,False,False
1313,24,2,1,0,24,25,1,1,1,1,12,1,7,2,False,False,False,True
1314,24,2,2,0,24,25,1,0,1,1,11,0,6,1,False,False,False,False
1315,24,1,2,0,24,24,1,1,1,0,10,2,5,0,False,True,False,False
1316,24,1,2,0,24,24,1,1,1,0,9,1,4,0,False,False,False,False
1317,24,1,3,0,24,24,1,0,1,0,8,0,3,0,False,False,False,False
1318,24,0,3,0,24,24,1,1,1,0,7,2,2,0,False,True,False,False
1319,24,0,3,0,24,24,1,1,1,0,6,1,1,0,False,False,False,False
1320,24,0,4,4,24,24,1,0,0,0,5,0,0,0,False,False,False,False
1321,24,0,0,3,24,24,1,0,1,1,4,0,16,2,False,False,True,True
1322,24,0,0,3,24,24,1,0,1,1,3,0,15,1,False,False,False,False
1323,24,0,0,3,24,23,1,0,1,0,2,0,14,0,False,False,False,False
1324,24,0,0,2,24,23,1,0,1,1,1,0,13,2,False,False,False,True
1325,24,4,0,2,24,23,0,0,1,1,0,0,12,1,False,False,False,False
1326,20,3,0,2,24,22,1,1,1,0,16,2,11,0,True,True,False,False
1327,20,3,0,1,24,22,1,1,1,1,15,1,10,2,False,False,False,True
1328,20,3,1,1,24,22,1,0,1,1,14,0,9,1,False,False,False,False
1329,20,2,1,1,24,21,1,1,1,0,13,2,8,0,False,True,False,False
1330,20,2,1,0,24,21,1,1,1,1,12,1,7,2,False,False,False,True
1331,20,2,2,0,24,21,1,0,1,1,11,0,6,1,False,False,False,False
1332,20,1,2,0,24,20,1,1,1,0,10,2,5,0,False,True,False,False
1333,20,1,2,0,24,20,1,1,1,0,9,1,4,0,False,False,False,False
1334,20,1,3,0,24,20,1,0,1,0,8,0,3,0,False,False,False,False
1335,20,0,3,0,24,20,1,1,1,0,7,2,2,0,False,True,False,False
1336,20,0,3,0,24,20,1,1,1,0,6,1,1,0,False,False,False,False
1337,20,0,4,4,24,20,1,0,0,0,5,0,0,0,False,False,False,False
1338,20,0,0,3,24,20,1,0,1,1,4,0,16,2,False,False,True,True
1339,20,0,0,3,24,20,1,0,1,1,3,0,15,1,False,False,False,False
1340,20,0,0,3,24,19,1,0,1,0,2,0,14,0,False,False,False,False
1341,20,0,0,2,24,19,1,0,1,1,1,0,13,2,False,False,False,True
1342,20,4,0,2,24,19,0,0,1,1,0,0,12,1,False,False,False,False
1343,16,3,0,2,24,18,1,1,1,0,16,2,11,0,True,True,False,False
1344,184,3,0,1,24,18,1,1,1,1,15,1,10,2,False,False,False,True
1345,184,3,1,1,24,18,1,0,1,1,14,0,9,1,False,False,False,False
1346,184,2,1,1,24,17,1,1,1,0,13,2,8,0,False,True,False,False
1347,184,2,1,0,24,17,1,1,1,1,12,1,7,2,False,False,False,True
1348,184,2,2,0,24,17,1,0,1,1,11,0,6,1,False,False,False,False
1349,184,1,2,0,24,16,1,1,1,0,10,2,5,0,False,True,False,False
1350,184,1,2,0,24,16,1,1,1,0,9,1,4,0,False,False,False,False
1351,184,1,3,0,24,16,1,0,1,0,8,0,3,0,False,False,False,False
1352,184,0,3,0,24,16,1,1,1,0,7,2,2,0,False,True,False,False
1353,184,0,3,0,24,16,1,1,1,0,6,1,1,0,False,False,False,False
1354,184,0,4,4,24,16,1,0,0,0,5,0,0,0,False,False,False,False
1355,184,0,0,3,24,16,1,0,1,1,4,0,16,2,False,False,True,True
1356,184,0,0,3,24,16,1,0,1,1,3,0,15,1,False,False,False,False
1357,184,0,0,3,24,15,1,0,1,0,2,0,14,0,False,False,False,False
1358,184,0,0,2,24,15,1,0,1,1,1,0,13,2,False,False,False,True
1359,184,4,0,2,24,15,0,0,1,1,0,0,12,1,False,False,False,False
1360,180,3,0,2,24,14,1,1,1,0,16,2,11,0,True,True,False,False
1361,180,3,0,1,24,14,1,1,1,1,15,1,10,2,False,False,False,True
1362,180,3,1,1,24,14,1,0,1,1,14,0,9,1,False,False,False,False
1363,180,2,1,1,24,13,1,1,1,0,13,2,8,0,False,True,False,False
1364,180,2,1,0,24,13,1,1,1,1,12,1,7,2,False,False,False,True
1365,180,2,2,0,24,13,1,0,1,1,11,0,6,1,False,False,False,False
1366,180,1,2,0,24,12,1,1,1,0,10,2,5,0,False,True,False,False
1367,180,1,2,0,24,12,1,1,1,0,9,1,4,0,False,False,False,False
1368,180,1,3,0,24,12,1,0,1,0,8,0,3,0,False,False,False,False
1369,180,0,3,0,24,12,1,1,1,0,7,2,2,0,False,True,False,False
1370,180,0,3,0,24,12,1,1,1,0,6,1,1,0,False,False,False,False
1371,180,0,4,4,24,12,1,0,0,0,5,0,0,0,False,False,False,False
1372,180,0,0,3,24,12,1,0,1,1,4,0,16,2,False,False,True,True
1373,180,0,0,3,24,12,1,0,1,1,3,0,15,1,False,False,False,False
1374,180,0,0,3,24,11,1,0,1,0,2,0,14,0,False,False,False,False
1375,180,0,0,2,24,11,1,0,1,1,1,0,13,2,False,False,False,True
1376,180,4,0,2,24,11,0,0,1,1,0,0,12,1,False,False,False,False
1377,176,3,0,2,24,10,1,1,1,0,16,2,11,0,True,True,False,False
1378,176,3,0,1,24,10,1,1,1,1,15,1,10,2,False,False,False,True
1379,176,3,1,1,24,10,1,0,1,1,14,0,9,1,False,False,False,False
1380,176,2,1,1,24,9,1,1,1,0,13,2,8,0,False,True,False,False
1381,176,2,1,0,24,9,1,1,1,1,12,1,7,2,False,False,False,True
1382,176,2,2,0,24,9,1,0,1,1,11,0,6,1,False,False,False,False
1383,176,1,2,0,24,8,1,1,1,0,10,2,5,0,False,True,False,False
1384,176,1,2,0,24,8,1,1,1,0,9,1,4,0,False,False,False,False
1385,176,1,3,0,24,8,1,0,1,0,8,0,3,0,False,False,False,False
1386,176,0,3,0,24,8,1,1,1,0,7,2,2,0,False,True,False,False
1387,176,0,3,0,24,8,1,1,1,0,6,1,1,0,False,False,False,False
1388,176,0,4,4,24,8,1,0,0,0,5,0,0,0,False,False,False,False
1389,176,0,0,3,24,8,1,0,1,1,4,0,16,2,False,False,True,True
1390,176,0,0,3,24,8,1,0,1,1,3,0,15,1,False,False,False,False
1391,176,0,0,3,24,7,1,0,1,0,2,0,14,0,False,False,False,False
1392,176,0,0,2,24,7,1,0,1,1,1,0,13,2,False,False,False,True
1393,176,4,0,2,24,7,0,0,1,1,0,0,12,1,False,False,False,False
1394,172,3,0,2,24,6,1,1,1,0,16,2,11,0,True,True,False,False
1395,172,3,0,1,24,6,1,1,1,1,15,1,10,2,False,False,False,True
1396,172,3,1,1,24,6,1,0,1,1,14,0,9,1,False,False,False,False
1397,172,2,1,1,24,5,1,1,1,0,13,2,8,0,False,True,False,False
1398,172,2,1,0,24,5,1,1,1,1,12,1,7,2,False,False,False,True
1399,172,2,2,0,24,5,1,0,1,1,11,0,6,1,False,False,False,False
1400,172,1,2,0,24,4,1,1,1,0,10,2,5,0,False,True,False,False
1401,172,1,2,0,24,4,1,1,1,0,9,1,4,0,False,False,False,False
1402,172,1,3,0,24,4,1,0,1,0,8,0,3,0,False,False,False,False
1403,172,0,3,0,24,4,1,1,1,0,7,2,2,0,False,True,False,False
1404,172,0,3,0,24,4,1,1,1,0,6,1,1,0,False,False,False,False
1405,172,0,4,4,24,4,1,0,0,0,5,0,0,0,False,False,False,False
1406,172,0,0,3,24,4,1,0,1,1,4,0,16,2,False,False,True,True
1407,172,0,0,3,24,4,1,0,1,1,3,0,15,1,False,False,False,False
1408,172,0,0,3,24,3,1,0,1,0,2,0,14,0,False,False,False,False
1409,172,0,0,2,24,3,1,0,1,1,1,0,13,2,False,False,False,True
1410,172,4,0,2,24,3,0,0,1,1,0,0,12,1,False,False,False,False
1411,168,3,0,2,24,2,1,1,1,0,16,2,11,0,True,True,False,False
1412,168,3,0,1,24,2,1,1,1,1,15,1,10,2,False,False,False,True
1413,168,3,1,1,24,2,1,0,1,1,14,0,9,1,False,False,False,False
1414,168,2,1,1,24,1,1,1,1,0,13,2,8,0,False,True,False,False
1415,168,2,1,0,24,1,1,1,1,1,12,1,7,2,False,False,False,True
1416,168,2,2,0,24,1,1,0,1,1,11,0,6,1,False,False,False,False
1417,168,1,2,0,24,0,1,1,1,0,10,2,5,0,False,True,False,False
1418,168,1,2,0,24,0,1,1,1,0,9,1,4,0,False,False,False,False
1419,168,1,3,0,24,0,1,0,1,0,8,0,3,0,False,False,False,False
1420,168,0,3,0,24,0,1,1,1,0,7,2,2,0,False,True,False,False
1421,168,0,3,0,24,0,1,1,1,0,6,1,1,0,False,False,False,False
1422,168,0,4,4,24,0,1,0,0,0,5,0,0,0,False,False,False,False
1423,168,0,0,3,24,0,1,0,1,1,4,0,16,2,False,False,True,True
1424,168,0,0,3,24,0,1,0,1,1,3,0,15,1,False,False,False,False
1425,168,0,0,3,25,0,1,0,1,0,2,0,14,0,False,False,False,False
1426,168,0,0,2,25,0,1,0,1,1,1,0,13,2,False,False,False,True
